city,city_key,pretty_city,cluster,UMAP1,UMAP2,x_plot,y_plot,image_path
PLZEN,PLZEN,Plzeň,1,0.6709179,12.648526,0.7387287477254867,12.800824452322022,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Plzen.jpg
PODGORICA,PODGORICA,Podgorica,4,3.0756795,14.294317,3.043572437839424,14.272670327974524,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Podgorica.jpg
PRESOV,PRESOV,Prešov,1,1.0823596,12.554457,1.021885415481841,12.66865593301511,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Presov.jpg
PRILEP,PRILEP,Prilep,1,2.1996422,11.618825,2.0848407386021997,11.588871906578937,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Prilep.jpg
PRISTINA,PRISTINA,Priština,3,3.6718466,11.54528,3.7256536326158893,11.60065982713576,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\PRISTINA.jpg
REYKJAVIK,REYKJAVIK,Reykjavik,4,3.258747,14.829501,3.0821045652002934,14.672435367619324,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Reykjavik.jpg
RIJEKA,RIJEKA,Rijeka,1,1.8179271,13.493584,1.8610669055683413,13.534612698918076,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Rijeka.jpg
SALZBURG,SALZBURG,Salzburg,4,3.3899906,14.32807,3.310343955153505,14.428430723977812,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Salzburg.jpg
SATU_MARE,SATU_MARE,Satu Mare,6,4.308946,11.802014,4.333260822748362,11.726489922133757,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Satu_Mare.jpg
SHKODER,SHKODER,Shkoder,6,3.6111753,12.643564,3.6111754420700257,12.643564240500384,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\shkoder.jpg
STAVANGER,STAVANGER,Stavanger,4,3.5212395,14.661059,3.535814583993004,14.636220188390212,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Stavanger.jpg
TARBES,TARBES,Tarbes,6,4.2333293,11.883299,4.282224601318244,11.980926340368008,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Tarbes.jpg
TOLEDO,TOLEDO,Toledo,2,2.6715438,11.1633,2.8850529322404803,11.307485415100189,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Toledo.jpg
TULCEA,TULCEA,Tulcea,2,5.0235043,11.986792,4.954916908161793,12.0407390080079,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Tulcea.jpg
USTI_NAD_LABEM,USTI_NAD_LABEM,Ústí nad Labem,1,1.1755406,13.28664,1.175540755676812,13.286640153933154,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Usti_Nad_Labem.jpg
VALLETTA,VALLETTA,Valletta,1,1.9195802,11.2569275,1.90684547629545,11.272787221100174,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Valletta.jpg
VASTERAS,VASTERAS,Västerås,7,6.7656302,13.856235,6.531363728006104,13.984498603344989,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Vasteras.jpg
WORCESTER,WORCESTER,Worcester,4,3.0929413,15.1552725,3.0479680735369765,15.062449556350707,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Worcester.jpg
ZILINA,ZILINA,Žilina,1,0.6012127,12.615848,0.7387287477254867,12.559586698905633,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Zilina.jpg
