city,city_key,pretty_city,cluster,UMAP1,UMAP2,x_plot,y_plot,image_path
AUGSBURG,AUGSBURG,Augsburg,1,1.0680801,12.139926,1.1976207314479503,12.095277884438056,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Augsburg.jpg
AVILA,AVILA,Ávila,2,2.613941,11.060328,2.666362733165914,11.139995704194996,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Avila.jpg
BAMBERG,BAMBERG,Bamberg,1,2.443084,13.236767,2.478492771794845,13.218319881231473,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Bamberg.jpg
BANSKA_BYSTRICA,BANSKA_BYSTRICA,Banská Bystrica,1,0.8260525,12.963538,1.0019423681148327,13.006610759132965,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Banska_Bystrica.jpg
BARLETTA,BARLETTA,Barletta,2,4.974484,11.660747,4.924030596914223,11.696783262969419,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Barletta.jpg
BASEL,BASEL,Basel,4,3.7701945,14.421904,3.755193294818413,14.416198700354952,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Basel.jpg
BEAUVAIS,BEAUVAIS,Beauvais,5,5.855354,13.896885,5.969346563224205,13.955455467231378,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Beauvais.jpg
BERN,BERN,Bern,4,3.880999,14.646898,4.009285361203361,14.63396459654173,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Bern.jpg
BIELSKO_BIALA,BIELSKO_BIALA,Bielsko Biala,5,5.7531466,13.848609,5.7634087533465035,13.795527627814607,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Bielsko_Biala.jpg
BURNLEY,BURNLEY,Burnley,1,2.7927055,14.185595,2.792705728364068,14.185594551228533,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Burnley.jpg
